,capital-gain,hours-per-week
2113,0,40
2114,0,40
2115,0,10
2116,0,55
2117,0,30
2118,0,5
2119,0,40
2120,0,53
2121,0,40
2122,0,16
2123,0,40
2124,0,40
2125,0,45
2126,0,15
2127,0,70
2128,0,38
2129,0,50
2130,0,40
2131,0,60
2132,0,40
2133,0,25
2134,5013,40
2135,0,40
2136,0,40
2137,0,40
2138,0,28
2139,0,50
2140,0,38
2141,0,40
2142,0,40
2143,0,40
2144,0,40
2145,0,40
2146,0,40
2147,0,40
2148,0,40
2149,0,55
2150,0,40
2151,0,48
2152,0,30
2153,0,35
2154,0,70
2155,0,40
2156,0,40
2157,0,50
2158,15024,65
2159,0,55
2160,7298,40
2161,0,37
2162,0,17
2163,0,55
2164,0,8
2165,0,15
2166,0,40
2167,0,40
2168,0,50
2169,0,30
2170,0,50
2171,0,40
2172,0,40
2173,0,40
2174,0,48
2175,0,40
2176,0,45
2177,0,35
2178,0,40
2179,0,45
2180,0,50
2181,0,40
2182,0,5
2183,0,75
2184,0,68
2185,0,40
2186,0,40
2187,0,65
2188,0,30
2189,0,18
2190,0,70
2191,0,40
2192,0,40
2193,0,40
2194,0,40
2195,0,40
2196,0,40
2197,0,40
2198,0,40
2199,0,40
2200,6767,60
2201,0,60
2202,0,40
2203,0,50
2204,0,12
2205,0,40
2206,0,40
2207,0,40
2208,0,60
2209,0,40
2210,0,35
2211,0,42
2212,0,40
2213,0,30
2214,1055,40
2215,0,48
2216,0,40
2217,0,50
2218,0,40
2219,0,37
2220,0,30
2221,0,35
2222,0,8
2223,0,40
2224,0,40
2225,0,22
2226,0,40
2227,0,50
2228,0,40
2229,0,40
2230,15024,40
2231,0,40
2232,0,40
2233,0,50
2234,0,40
2235,0,40
2236,0,40
2237,0,55
2238,0,40
2239,0,52
2240,0,50
2241,0,40
2242,0,40
2243,0,45
2244,0,40
2245,0,40
2246,0,18
2247,0,40
2248,0,40
2249,0,40
2250,0,48
2251,0,40
2252,0,55
2253,0,40
2254,0,40
2255,0,40
2256,0,45
2257,0,25
2258,7298,40
2259,0,40
2260,0,40
2261,0,50
2262,0,40
2263,0,60
2264,0,35
2265,0,50
2266,0,21
2267,0,37
2268,0,40
2269,0,40
2270,0,40
2271,0,40
2272,0,10
2273,0,40
2274,0,40
2275,0,40
2276,0,35
2277,0,40
2278,0,10
2279,0,70
2280,0,20
2281,0,27
2282,0,40
2283,0,40
2284,0,40
2285,0,45
2286,0,55
2287,0,35
2288,0,25
2289,0,24
2290,0,15
2291,0,37
2292,0,15
2293,0,40
2294,0,40
2295,0,40
2296,0,20
2297,0,45
2298,0,60
2299,0,40
2300,0,60
2301,0,40
2302,0,60
2303,0,35
2304,0,40
2305,0,40
2306,0,40
2307,0,35
2308,7688,40
2309,0,38
2310,0,20
2311,0,40
2312,0,40
2313,0,40
2314,0,40
2315,0,40
2316,0,40
2317,0,47
2318,0,60
2319,99999,60
2320,0,40
2321,0,40
2322,0,55
2323,0,20
2324,0,50
2325,0,50
2326,0,40
2327,0,40
2328,0,50
2329,0,50
2330,0,40
2331,0,40
2332,7688,60
2333,0,90
2334,0,65
2335,0,20
2336,0,40
2337,0,25
2338,0,40
2339,0,40
2340,0,25
2341,0,40
2342,0,25
2343,0,40
2344,15024,40
2345,0,40
2346,0,60
2347,594,40
2348,0,40
2349,0,40
2350,0,45
2351,14344,50
2352,15024,40
2353,0,40
2354,0,30
2355,0,30
2356,0,25
2357,0,40
2358,0,3
2359,0,40
2360,0,70
2361,99999,60
2362,7298,44
2363,0,40
2364,0,40
2365,0,35
2366,0,45
2367,4787,40
2368,0,40
2369,3781,50
2370,0,40
2371,0,30
2372,3471,40
2373,0,40
2374,0,40
2375,0,40
2376,0,44
2377,0,40
2378,0,40
2379,0,40
2380,0,35
2381,0,10
2382,0,40
2383,0,40
2384,0,30
2385,15024,50
2386,0,45
2387,0,50
2388,0,45
2389,0,40
2390,0,65
2391,0,55
2392,0,40
2393,0,45
2394,0,40
2395,0,40
2396,0,54
2397,0,40
2398,0,35
2399,0,30
2400,0,40
2401,0,40
2402,0,25
2403,0,40
2404,3137,50
2405,0,40
2406,0,40
2407,0,40
2408,3325,40
2409,0,40
2410,0,40
2411,0,65
2412,0,40
2413,0,40
2414,0,50
2415,0,40
2416,0,25
2417,0,40
2418,0,40
2419,0,40
2420,0,40
2421,0,30
2422,0,60
2423,0,40
2424,0,40
2425,0,44
2426,0,35
2427,0,36
2428,0,40
2429,0,84
2430,7298,40
2431,0,52
2432,0,35
2433,0,50
2434,0,40
2435,0,40
2436,0,25
2437,0,40
2438,0,24
2439,0,40
2440,0,40
2441,0,20
2442,0,40
2443,0,40
2444,0,3
2445,0,40
2446,0,40
2447,0,25
2448,0,40
2449,0,25
2450,0,40
2451,0,30
2452,0,40
2453,0,40
2454,0,37
2455,0,40
2456,0,40
2457,0,40
2458,0,38
2459,0,20
2460,4386,40
2461,0,40
2462,15024,40
2463,0,40
2464,0,8
2465,3103,44
2466,0,55
2467,0,40
2468,0,40
2469,0,54
2470,0,40
2471,0,40
2472,0,40
2473,0,60
2474,0,40
2475,0,38
2476,0,40
2477,0,40
2478,3818,30
2479,0,40
2480,0,50
2481,7688,52
2482,0,40
2483,0,10
2484,0,40
2485,0,40
2486,1409,5
2487,0,40
2488,0,40
2489,0,48
2490,0,48
2491,0,8
2492,0,40
2493,0,20
2494,0,50
2495,7298,40
2496,0,25
2497,0,60
2498,0,40
2499,0,40
2500,0,40
2501,0,60
2502,0,40
2503,0,50
2504,0,40
2505,0,55
2506,0,40
2507,0,25
2508,0,45
2509,0,50
2510,0,35
2511,0,6
2512,0,40
2513,3942,40
2514,0,45
2515,0,40
2516,0,40
2517,5178,60
2518,0,40
2519,0,40
2520,0,60
2521,0,40
2522,0,40
2523,0,35
2524,0,40
2525,0,40
2526,0,40
2527,0,45
2528,0,30
2529,0,56
2530,0,25
2531,0,25
2532,0,40
2533,0,40
2534,0,50
2535,0,40
2536,0,40
2537,0,65
2538,0,50
2539,0,40
2540,0,8
2541,0,40
2542,0,50
2543,914,40
2544,0,35
2545,0,50
2546,0,70
2547,0,35
2548,0,40
2549,0,40
2550,0,40
2551,0,40
2552,0,40
2553,0,40
2554,0,40
2555,0,60
2556,0,50
2557,0,21
2558,4064,40
2559,4064,15
2560,0,20
2561,0,40
2562,0,45
2563,0,20
2564,0,30
2565,0,40
2566,0,40
2567,0,13
2568,0,65
2569,7688,50
2570,0,40
2571,0,30
2572,0,40
2573,0,40
2574,7688,50
2575,0,40
2576,0,65
2577,0,52
2578,0,40
2579,0,25
2580,0,60
2581,0,40
2582,0,50
2583,7298,50
2584,0,40
2585,0,40
2586,0,35
2587,0,45
2588,0,50
2589,0,45
2590,0,40
2591,0,40
2592,401,20
2593,8614,52
2594,0,3
2595,0,24
2596,0,40
2597,8614,45
2598,0,50
2599,0,35
2600,0,55
2601,0,40
2602,0,40
2603,0,45
2604,0,27
2605,0,40
2606,0,50
2607,0,55
2608,0,40
2609,0,40
2610,0,25
2611,0,30
2612,0,40
2613,0,45
2614,0,40
2615,0,20
2616,0,40
2617,0,40
2618,0,40
2619,0,40
2620,0,40
2621,0,20
2622,0,60
2623,0,40
2624,0,50
2625,0,70
2626,7298,40
2627,0,40
2628,0,60
2629,0,45
2630,0,40
2631,15024,40
2632,0,20
2633,0,60
2634,0,30
2635,0,40
2636,0,15
2637,0,40
2638,0,50
2639,0,40
2640,0,40
2641,0,50
2642,0,45
2643,7688,40
2644,0,40
2645,0,40
2646,0,25
2647,0,49
2648,4101,50
2649,0,40
2650,0,40
2651,0,50
2652,0,40
2653,0,40
2654,0,55
2655,0,40
2656,0,24
2657,0,40
2658,0,50
2659,0,60
2660,0,45
2661,0,40
2662,0,40
2663,0,56
2664,10520,40
2665,0,70
2666,0,43
2667,0,75
2668,0,40
2669,0,40
2670,3103,40
2671,0,40
2672,0,50
2673,0,36
2674,0,25
2675,0,40
2676,0,24
2677,0,40
2678,0,45
2679,0,40
2680,0,28
2681,0,40
2682,0,40
2683,0,40
2684,0,15
2685,0,40
2686,0,42
2687,7688,45
2688,0,58
2689,0,40
2690,0,40
2691,0,5
2692,0,40
2693,0,40
2694,2829,70
2695,7688,55
2696,0,15
2697,0,50
2698,0,40
2699,0,45
2700,0,40
2701,4865,40
2702,0,40
2703,0,20
2704,0,25
2705,0,40
2706,0,50
2707,99999,45
2708,0,30
2709,0,40
2710,0,45
2711,0,50
2712,0,40
2713,8614,40
2714,0,35
2715,0,40
2716,0,20
2717,0,45
2718,0,50
2719,0,50
2720,2977,35
2721,0,55
2722,0,40
2723,0,40
2724,4934,50
2725,0,40
2726,0,40
2727,0,40
2728,0,25
2729,0,35
2730,0,20
2731,0,30
2732,2597,48
2733,0,32
2734,0,40
2735,0,40
2736,0,40
2737,0,40
2738,7298,45
2739,0,40
2740,7688,40
2741,0,40
2742,0,35
2743,0,40
2744,7688,40
2745,0,40
2746,594,10
2747,0,40
2748,0,55
2749,0,11
2750,0,50
2751,0,20
2752,4386,50
2753,0,65
2754,0,30
2755,0,40
2756,0,60
2757,0,40
2758,0,40
2759,0,50
2760,0,25
2761,0,84
2762,0,45
2763,0,40
2764,0,40
2765,0,30
2766,0,40
2767,0,48
2768,0,38
2769,0,40
2770,0,40
2771,0,55
2772,0,35
2773,0,40
2774,0,18
2775,0,60
2776,0,40
2777,0,70
2778,0,40
2779,0,60
2780,0,34
2781,0,45
2782,0,40
2783,0,60
2784,0,40
2785,0,30
2786,0,50
2787,0,50
2788,0,50
2789,0,60
2790,0,40
2791,0,40
2792,6849,55
2793,0,35
2794,0,40
2795,0,40
2796,0,60
2797,0,45
2798,0,40
2799,0,38
2800,0,40
2801,0,25
2802,0,60
2803,0,20
2804,0,40
2805,0,10
2806,0,38
2807,0,30
2808,0,30
2809,0,40
2810,0,50
2811,0,20
2812,5013,20
2813,0,24
2814,0,40
2815,0,37
2816,0,50
2817,0,40
2818,0,40
2819,0,40
2820,0,40
2821,0,48
2822,0,40
2823,0,30
2824,0,30
2825,0,55
2826,0,40
2827,0,40
2828,0,40
2829,0,60
2830,0,55
2831,0,48
2832,0,60
2833,0,50
2834,0,40
2835,0,20
2836,0,40
2837,0,15
2838,0,40
2839,0,40
2840,14084,40
2841,0,40
2842,0,40
2843,0,40
2844,7688,60
2845,0,45
2846,0,50
2847,0,40
2848,0,60
2849,0,37
2850,0,40
2851,0,20
2852,0,30
2853,0,40
2854,0,40
2855,0,40
2856,0,40
2857,0,58
2858,0,40
2859,0,45
2860,0,40
2861,0,40
2862,0,43
2863,0,55
2864,0,25
2865,0,40
2866,0,40
2867,0,40
2868,0,30
2869,0,40
2870,0,40
2871,0,60
2872,0,40
2873,0,35
2874,7688,33
2875,0,40
2876,0,40
2877,0,45
2878,0,40
2879,0,40
2880,0,40
2881,0,40
2882,0,40
2883,0,50
2884,0,10
2885,0,40
2886,7298,50
2887,0,40
2888,0,40
2889,0,45
2890,0,40
2891,0,40
2892,0,16
2893,0,40
2894,0,45
2895,0,27
2896,0,40
2897,0,35
2898,0,40
2899,0,30
2900,0,48
2901,0,75
2902,0,40
2903,0,40
2904,0,50
2905,0,40
2906,2062,5
2907,0,40
2908,0,8
2909,0,50
2910,0,30
2911,0,40
2912,0,45
2913,0,40
2914,0,40
2915,0,40
2916,0,38
2917,0,40
2918,0,50
2919,0,60
2920,0,98
2921,0,36
2922,0,40
2923,0,60
2924,0,40
2925,0,40
2926,0,40
2927,0,35
2928,0,40
2929,0,70
2930,0,5
2931,0,35
2932,0,2
2933,0,50
2934,0,25
2935,0,48
2936,0,40
2937,0,40
2938,0,40
2939,0,40
2940,0,35
2941,0,35
2942,0,40
2943,0,20
2944,0,16
2945,0,40
2946,0,35
2947,0,10
2948,0,55
2949,0,42
2950,0,42
2951,0,38
2952,0,22
2953,0,30
2954,0,40
2955,0,40
2956,0,35
2957,0,50
2958,0,40
2959,0,80
2960,0,50
2961,0,10
2962,0,40
2963,0,85
2964,0,45
2965,0,44
2966,0,35
2967,0,40
2968,0,52
2969,0,20
2970,0,50
2971,3103,45
2972,0,35
2973,0,40
2974,0,40
2975,0,40
2976,3325,35
2977,0,44
2978,0,56
2979,0,35
2980,0,40
2981,0,30
2982,0,40
2983,0,30
2984,0,40
2985,0,30
2986,0,40
2987,0,40
2988,0,40
2989,0,48
2990,0,25
2991,0,40
2992,0,35
2993,0,40
2994,0,60
2995,0,30
2996,0,45
2997,0,32
2998,2829,30
2999,0,8
3000,0,40
3001,0,60
3002,0,40
3003,0,25
3004,0,40
3005,0,30
3006,0,52
3007,0,35
3008,0,40
3009,0,43
3010,0,60
3011,0,45
3012,0,45
3013,4787,40
3014,0,40
3015,4650,50
3016,0,40
3017,0,40
3018,0,65
3019,0,40
3020,0,40
3021,0,40
3022,0,40
3023,0,40
3024,0,32
3025,0,40
3026,0,45
3027,0,60
3028,0,40
3029,0,40
3030,0,40
3031,0,40
3032,0,75
3033,0,25
3034,0,60
3035,0,60
3036,0,6
3037,0,40
3038,0,55
3039,0,60
3040,0,52
3041,0,9
3042,0,15
3043,0,40
3044,0,35
3045,0,56
3046,0,30
3047,0,40
3048,0,30
3049,15024,55
3050,15024,50
3051,0,44
3052,0,56
3053,0,60
3054,0,50
3055,0,40
3056,0,40
3057,0,20
3058,0,40
3059,0,40
3060,0,15
3061,0,40
3062,0,40
3063,0,40
3064,0,40
3065,0,30
3066,0,30
3067,0,40
3068,0,50
3069,0,40
3070,0,40
3071,15024,60
3072,0,40
3073,0,40
3074,0,40
3075,0,15
3076,0,40
3077,0,60
3078,0,40
3079,0,45
3080,0,38
3081,0,40
3082,0,40
3083,0,40
3084,0,30
3085,0,10
3086,0,56
3087,0,25
3088,0,40
3089,15024,50
3090,0,40
3091,0,40
3092,0,84
3093,0,40
3094,0,70
3095,0,40
3096,0,35
3097,0,40
3098,0,40
3099,0,35
3100,0,40
3101,0,65
3102,0,40
3103,0,20
3104,0,40
3105,99999,50
3106,0,48
3107,0,40
3108,7688,50
3109,0,20
3110,0,40
3111,0,56
3112,0,40
3113,15024,50
3114,0,30
3115,2829,55
3116,0,60
3117,2354,45
3118,0,36
3119,0,20
3120,0,40
3121,0,40
3122,0,40
3123,0,40
3124,0,40
3125,0,50
3126,0,40
3127,0,55
3128,0,40
3129,0,40
3130,0,40
3131,0,40
3132,0,40
3133,10520,48
3134,0,44
3135,0,40
3136,0,50
3137,0,40
3138,0,40
3139,0,30
3140,0,65
3141,0,50
3142,0,40
3143,0,40
3144,0,50
3145,0,40
3146,0,40
3147,0,40
3148,0,40
3149,0,45
3150,0,40
3151,0,15
3152,0,25
3153,0,40
3154,0,49
3155,7298,45
3156,0,42
3157,0,40
3158,0,40
3159,0,40
3160,0,40
3161,0,40
3162,0,40
3163,0,50
3164,0,50
3165,0,40
3166,0,50
3167,0,35
3168,0,70
3169,0,35
3170,0,40
3171,0,60
3172,0,40
3173,0,35
3174,0,40
3175,99999,45
3176,0,40
3177,0,45
3178,0,45
3179,0,40
3180,0,40
3181,0,40
3182,0,45
3183,0,40
3184,0,40
3185,0,60
3186,0,50
3187,0,40
3188,0,40
3189,0,50
3190,0,60
3191,0,30
3192,2964,60
3193,0,40
3194,0,35
3195,0,40
3196,0,40
3197,0,50
3198,0,40
3199,0,40
3200,0,60
3201,0,50
3202,0,48
3203,0,30
3204,0,65
3205,0,40
3206,0,50
3207,0,40
3208,0,40
3209,0,18
3210,0,40
3211,0,5
3212,0,55
3213,0,17
3214,0,35
3215,0,55
3216,0,50
3217,0,60
3218,0,50
3219,0,40
3220,0,70
3221,0,45
3222,0,35
3223,0,65
3224,15024,35
3225,0,80
3226,0,40
3227,3464,40
3228,0,40
3229,0,48
3230,0,35
3231,0,50
3232,0,25
3233,0,40
3234,0,35
3235,0,35
3236,0,40
3237,0,40
3238,0,40
3239,0,40
3240,0,40
3241,0,40
3242,0,40
3243,0,48
3244,0,40
3245,3103,40
3246,0,55
3247,20051,40
3248,0,45
3249,0,50
3250,0,40
3251,0,20
3252,0,40
3253,0,55
3254,0,40
3255,0,40
3256,0,50
3257,0,50
3258,0,50
3259,5455,38
3260,0,40
3261,0,40
3262,0,40
3263,0,43
3264,0,50
3265,0,60
3266,0,40
3267,0,40
3268,0,50
3269,0,30
3270,0,10
3271,0,40
3272,0,50
3273,0,50
3274,7688,40
3275,0,46
3276,0,50
3277,0,40
3278,0,40
3279,0,40
3280,0,48
3281,0,50
3282,0,50
3283,0,25
3284,0,40
3285,0,20
3286,0,25
3287,0,72
3288,0,40
3289,0,40
3290,0,40
3291,0,2
3292,0,50
3293,0,40
3294,0,40
3295,0,60
3296,0,45
3297,0,40
3298,0,40
3299,0,28
3300,0,41
3301,0,40
3302,0,3
3303,0,40
3304,0,45
3305,0,30
3306,0,44
3307,0,40
3308,0,40
3309,0,40
3310,0,35
3311,0,50
3312,0,55
3313,0,38
3314,0,40
3315,0,30
3316,0,40
3317,7688,40
3318,0,60
3319,0,40
3320,0,40
3321,0,50
3322,0,45
3323,0,42
3324,0,40
3325,0,40
3326,0,54
3327,0,16
3328,0,60
3329,0,40
3330,0,35
3331,0,40
3332,0,40
3333,0,40
3334,0,40
3335,0,40
3336,0,35
3337,0,50
3338,0,30
3339,0,40
3340,0,40
3341,0,62
3342,0,47
3343,0,84
3344,0,26
3345,0,40
3346,0,40
3347,0,40
3348,0,40
3349,0,40
3350,0,40
3351,0,25
3352,0,40
3353,7688,45
3354,0,20
3355,0,40
3356,0,40
3357,3325,52
3358,0,40
3359,0,40
3360,0,40
3361,0,40
3362,0,32
3363,0,40
3364,0,25
3365,0,40
3366,0,40
3367,5013,50
3368,99999,70
3369,0,50
3370,0,60
3371,0,35
3372,0,35
3373,0,40
3374,0,45
3375,0,54
3376,0,50
3377,0,40
3378,0,60
3379,0,40
3380,0,40
3381,0,40
3382,0,40
3383,0,40
3384,15024,40
3385,0,40
3386,3464,40
3387,0,20
3388,0,40
3389,15024,60
3390,15020,40
3391,0,20
3392,0,45
3393,0,45
3394,0,30
3395,0,40
3396,0,40
3397,0,40
3398,0,50
3399,0,60
3400,0,40
3401,0,40
3402,0,18
3403,0,50
3404,0,40
3405,0,40
3406,0,40
3407,0,40
3408,0,50
3409,0,50
3410,0,40
3411,0,30
3412,2885,40
3413,7298,60
3414,0,40
3415,0,40
3416,0,40
3417,0,25
3418,7688,40
3419,0,45
3420,0,50
3421,0,40
3422,0,32
3423,3325,40
3424,0,36
3425,0,20
3426,0,59
3427,0,40
3428,0,60
3429,0,40
3430,0,50
3431,0,15
3432,0,40
3433,0,45
3434,0,38
3435,0,40
3436,0,40
3437,0,32
3438,0,50
3439,0,50
3440,0,50
3441,0,43
3442,0,40
3443,0,40
3444,0,50
3445,0,40
3446,0,40
3447,0,40
3448,15024,55
3449,0,50
3450,0,50
3451,7688,40
3452,0,40
3453,0,12
3454,0,40
3455,0,40
3456,0,20
3457,0,25
3458,0,40
3459,0,40
3460,0,40
3461,0,20
3462,0,55
3463,0,20
3464,7298,50
3465,0,40
3466,0,55
3467,0,40
3468,0,20
3469,0,60
3470,0,40
3471,0,50
3472,0,40
3473,0,20
3474,0,48
3475,0,50
3476,0,35
3477,4386,40
3478,0,40
3479,0,38
3480,7298,40
3481,0,30
3482,0,37
3483,0,40
3484,0,40
3485,0,40
3486,0,40
3487,0,40
3488,0,50
3489,0,40
3490,1424,35
3491,0,40
3492,0,40
3493,0,16
3494,0,40
3495,0,40
3496,0,15
3497,0,60
3498,0,50
3499,5013,40
3500,0,40
3501,0,36
3502,5178,40
3503,0,52
3504,0,40
3505,0,40
3506,0,40
3507,0,40
3508,0,50
3509,0,20
3510,0,38
3511,0,40
3512,0,40
3513,0,40
3514,0,45
3515,0,40
3516,0,25
3517,0,45
3518,0,40
3519,0,40
3520,0,35
3521,0,36
3522,0,65
3523,15024,45
3524,0,20
3525,0,55
3526,0,40
3527,0,40
3528,0,24
3529,0,40
3530,0,50
3531,0,28
3532,0,44
3533,0,40
3534,0,25
3535,0,36
3536,0,50
3537,0,20
3538,0,40
3539,0,40
3540,0,50
3541,0,60
3542,0,35
3543,0,40
3544,0,35
3545,0,40
3546,0,16
3547,0,43
3548,0,42
3549,0,40
3550,0,40
3551,0,40
3552,0,44
3553,0,40
3554,0,60
3555,0,20
3556,3273,16
3557,0,50
3558,0,50
3559,10520,40
3560,0,60
3561,15024,40
3562,0,32
3563,0,38
3564,0,55
3565,0,40
3566,0,40
3567,0,40
3568,0,40
3569,0,40
3570,0,40
3571,0,52
3572,1055,12
3573,0,40
3574,0,60
3575,0,40
3576,0,20
3577,7688,50
3578,0,99
3579,0,25
3580,0,40
3581,0,50
3582,0,40
3583,0,40
3584,0,65
3585,0,32
3586,0,40
3587,0,35
3588,0,12
3589,0,32
3590,0,48
3591,0,30
3592,0,20
3593,22040,40
3594,7688,40
3595,0,36
3596,0,20
3597,0,40
3598,0,35
3599,0,48
3600,0,37
3601,0,45
3602,0,25
3603,0,40
3604,0,40
3605,1055,20
3606,0,16
3607,0,40
3608,0,20
3609,0,40
3610,0,15
3611,0,50
3612,7688,40
3613,0,27
3614,0,40
3615,0,40
3616,0,40
3617,0,56
3618,0,40
3619,0,40
3620,0,40
3621,0,27
3622,0,60
3623,3137,40
3624,0,35
3625,0,60
3626,0,38
3627,0,40
3628,0,20
3629,0,48
3630,0,40
3631,0,40
3632,0,40
3633,0,12
3634,0,40
3635,0,40
3636,0,40
3637,0,40
3638,0,40
3639,0,40
3640,0,40
3641,0,40
3642,0,40
3643,0,40
3644,0,45
3645,1055,40
3646,0,36
3647,0,40
3648,0,40
3649,0,32
3650,0,40
3651,15024,60
3652,7688,40
3653,0,50
3654,0,40
3655,0,60
3656,0,44
3657,7688,38
3658,0,30
3659,0,40
3660,0,60
3661,0,40
3662,0,50
3663,0,40
3664,0,60
3665,0,40
3666,0,50
3667,0,45
3668,0,38
3669,0,40
3670,0,75
3671,0,30
3672,0,50
3673,7688,60
3674,0,40
3675,0,40
3676,0,40
3677,0,35
3678,0,40
3679,0,20
3680,0,40
3681,0,40
3682,0,50
3683,0,35
3684,0,40
3685,0,40
3686,0,30
3687,0,40
3688,0,50
3689,0,30
3690,0,44
3691,0,40
3692,0,40
3693,0,5
3694,0,40
3695,0,35
3696,0,40
3697,0,40
3698,0,50
3699,3325,30
3700,0,60
3701,0,40
3702,0,40
3703,0,40
3704,0,50
3705,0,40
3706,0,20
3707,7298,50
3708,0,40
3709,0,20
3710,4416,40
3711,0,60
3712,0,35
3713,0,40
3714,0,40
3715,0,20
3716,0,50
3717,0,40
3718,0,22
3719,0,40
3720,0,40
3721,0,55
3722,0,48
3723,0,50
3724,0,60
3725,0,40
3726,0,40
3727,0,36
3728,0,40
3729,0,35
3730,0,45
3731,0,43
3732,5178,50
3733,0,5
3734,0,28
3735,0,30
3736,3908,8
3737,0,30
3738,0,40
3739,0,40
3740,0,43
3741,0,40
3742,0,40
3743,0,30
3744,0,40
3745,0,30
3746,0,30
3747,0,40
3748,0,50
3749,0,80
3750,0,40
3751,0,40
3752,0,40
3753,0,40
3754,0,45
3755,0,40
3756,0,20
3757,0,50
3758,7298,48
3759,0,30
3760,15024,55
3761,0,40
3762,0,30
3763,0,30
3764,0,50
3765,0,30
3766,0,40
3767,0,40
3768,0,50
3769,0,40
3770,0,20
3771,0,40
3772,0,56
3773,0,3
3774,15024,50
3775,0,40
3776,0,50
3777,0,60
3778,0,40
3779,0,45
3780,0,40
3781,0,40
3782,0,20
3783,0,66
3784,0,43
3785,0,32
3786,0,60
3787,0,40
3788,0,50
3789,0,50
3790,0,45
3791,0,75
3792,0,40
3793,0,20
3794,3325,40
3795,0,60
3796,0,10
3797,0,30
3798,0,18
3799,0,45
3800,0,45
3801,0,10
3802,0,50
3803,0,30
3804,0,20
3805,0,35
3806,0,40
3807,0,40
3808,0,45
3809,0,44
3810,0,40
3811,0,50
3812,0,40
3813,0,40
3814,0,40
3815,594,16
3816,0,35
3817,0,50
3818,0,52
3819,0,40
3820,0,50
3821,0,24
3822,0,30
3823,0,60
3824,0,66
3825,0,40
3826,0,70
3827,0,24
3828,0,40
3829,0,46
3830,0,30
3831,0,40
3832,0,40
3833,0,40
3834,0,20
3835,0,40
3836,99999,35
3837,0,40
3838,3137,40
3839,0,40
3840,0,40
3841,0,40
3842,0,40
3843,0,72
3844,0,40
3845,0,40
3846,0,40
3847,0,40
3848,0,40
3849,0,45
3850,0,50
3851,0,40
3852,0,20
3853,0,40
3854,0,40
3855,0,40
3856,0,40
3857,0,60
3858,0,40
3859,0,40
3860,0,40
3861,0,40
3862,0,48
3863,3411,40
3864,0,40
3865,0,40
3866,15024,60
3867,0,45
3868,0,30
3869,0,35
3870,0,40
3871,0,40
3872,3137,45
3873,0,35
3874,0,40
3875,0,40
3876,0,31
3877,0,40
3878,0,40
3879,0,40
3880,0,48
3881,0,25
3882,0,40
3883,0,40
3884,0,60
3885,0,35
3886,0,40
3887,0,25
3888,0,40
3889,0,40
3890,0,24
3891,0,40
3892,15024,50
3893,0,40
3894,0,40
3895,0,45
3896,0,40
3897,0,24
3898,0,20
3899,0,40
3900,0,55
3901,0,40
3902,0,40
3903,0,40
3904,0,20
3905,0,40
3906,0,35
3907,0,40
3908,0,40
3909,0,84
3910,0,30
3911,0,40
3912,5013,45
3913,0,40
3914,0,40
3915,0,40
3916,0,40
3917,0,14
3918,0,50
3919,0,60
3920,0,40
3921,0,40
3922,0,40
3923,0,48
3924,0,60
3925,0,30
3926,0,40
3927,0,48
3928,0,48
3929,0,40
3930,0,20
3931,0,10
3932,0,40
3933,0,40
3934,0,40
3935,0,35
3936,0,38
3937,0,30
3938,0,40
3939,0,60
3940,0,21
3941,0,43
3942,0,45
3943,0,35
3944,0,40
3945,0,45
3946,0,62
3947,0,40
3948,0,40
3949,0,10
3950,0,40
3951,0,45
3952,0,50
3953,0,40
3954,0,24
3955,0,35
3956,0,40
3957,0,35
3958,0,40
3959,0,52
3960,0,45
3961,10566,40
3962,0,40
3963,0,20
3964,0,55
3965,0,20
3966,0,40
3967,0,40
3968,0,40
3969,0,8
3970,0,40
3971,4650,56
3972,0,40
3973,0,35
3974,0,38
3975,0,50
3976,0,60
3977,0,38
3978,0,60
3979,0,35
3980,0,20
3981,3325,40
3982,0,36
3983,0,40
3984,0,37
3985,0,52
3986,0,40
3987,0,30
3988,0,40
3989,0,25
3990,0,14
3991,0,15
3992,0,55
3993,0,40
3994,0,36
3995,0,50
3996,0,38
3997,0,40
3998,0,35
3999,0,30
4000,0,40
4001,0,42
4002,0,40
4003,0,40
4004,0,40
4005,0,40
4006,0,50
4007,0,50
4008,0,40
4009,0,50
4010,0,40
4011,0,44
4012,0,40
4013,0,15
4014,0,40
4015,0,48
4016,0,40
4017,0,20
4018,0,6
4019,0,60
4020,0,40
4021,0,45
4022,0,38
4023,0,40
4024,0,40
4025,0,40
4026,0,47
4027,0,50
4028,0,12
4029,5013,60
4030,0,40
4031,0,40
4032,0,40
4033,0,35
4034,0,70
4035,0,48
4036,0,15
4037,0,40
4038,0,50
4039,0,40
4040,0,40
4041,0,40
4042,0,40
4043,0,40
4044,0,40
4045,0,48
4046,0,40
4047,0,40
4048,0,20
4049,0,40
4050,0,60
4051,0,40
4052,0,45
4053,0,45
4054,0,45
4055,7688,50
4056,0,40
4057,0,40
4058,0,40
4059,0,40
4060,0,55
4061,0,40
4062,0,40
4063,0,40
4064,0,50
4065,0,40
4066,0,20
4067,0,60
4068,0,40
4069,0,22
4070,0,40
4071,0,40
4072,0,40
4073,914,40
4074,0,40
4075,0,45
4076,0,20
4077,0,60
4078,0,16
4079,4064,38
4080,0,40
4081,0,40
4082,0,40
4083,0,24
4084,0,40
4085,0,50
4086,0,99
4087,0,50
4088,0,60
4089,0,40
